DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35250913,670,-0.3128998128,-0.764254966,0.2997073895,0.8960267722,3,2,4,5
35250914,458,-0.2885832008,-0.6902158834,1.513490838,-0.5727505363,3,2,5,2
35250918,1902,0.04802695024,-0.8123514658,7.036613579,-1.262667132,4,1,5,1
35250919,684,-0.7299234881,-0.5746322225,-0.3193965069,-0.5564614429,2,2,3,2
35250920,1326,-0.6173935521,-0.9919665913,-0.6678121767,-0.2770244292,2,1,2,3
35250921,763,-0.5107690582,0.1839119356,0.04145351329,-0.6297272317,2,4,3,2
35250922,721,-0.7824934603,-0.1399774659,-0.1000313248,-0.6256904766,1,3,3,2
35250923,463,-0.5085605855,-0.04739006741,-0.8914723681,-0.5459408949,2,3,1,2
35250924,406,-0.642730735,-0.2410894212,-0.2654944209,-0.9724441747,2,3,3,1
35250925,593,-0.5078374021,-0.7703418504,0.2168494964,-0.8975728582,2,2,4,1
35250928,496,-0.7974725857,-0.6058314373,-0.3304480101,-0.6130920523,1,2,2,2
35250929,651,-0.8068108512,-0.113391454,-0.5429499928,-0.7490967644,1,3,2,2
35250930,657,-1.111729473,-0.3648402169,-0.2048129973,-0.8348495016,1,3,3,1
35250931,641,-1.004760614,-0.4388159449,-0.2766064328,-0.6618289663,1,2,3,2
35250932,450,-0.2793420519,-0.3400004996,2.293435756,-1.115281318,3,3,5,1
35250933,489,-0.8657827814,-1.187364615,-0.2493647866,-0.5991055985,1,1,3,2
35250934,453,-0.7857910739,-1.164852961,-0.1011119552,-0.7618473937,1,1,3,2
35250935,1050,0.09914316059,-0.7309384667,3.677869811,-1.44879819,4,2,5,1
35250936,469,-0.5856001116,-1.235972153,-0.1862149961,-0.9010348582,2,1,3,1
35250937,960,-0.549124092,-0.9386690794,0.4408874323,-0.501952541,2,1,4,2
35250938,714,-0.6750743873,-0.611759179,-0.2340173455,-0.518850876,2,2,3,2
35250939,581,-0.7786172523,-0.8547703581,0.5688452459,-0.7746005649,1,1,4,2
35250940,471,-0.5092217078,-1.511185824,0.6937631926,-0.6624340107,2,1,5,2
35250941,781,-0.8135995982,-0.574584929,0.006320258299,-0.4250661706,1,2,3,3
35250942,486,-0.4962178656,-0.424228714,-0.1678558443,-0.7444498429,2,2,3,2
35250943,923,-0.4642777005,-1.130067706,-0.384973113,-0.4561392542,3,1,2,3
35250944,529,-0.9532946918,-0.9744325762,-0.6340294477,-0.2486874535,1,1,2,3
35250945,650,-0.5304553526,-1.102125574,-1.030508627,-0.669439684,2,1,1,2
35250946,449,-0.02409598164,-0.7819255907,1.198318182,-0.9991805901,4,2,5,1
35250947,705,-0.3487094487,-0.8659928925,-0.3779384924,-0.5245156797,3,1,2,2
35250948,1340,-0.3486662241,-1.168764045,-0.937212818,0.708475072,3,1,1,4
35250949,446,-1.109558916,-0.9326660309,-0.4151138926,-0.2147525306,1,1,2,3
35250950,461,-0.8215086267,-1.216297894,-1.241200628,-0.4275307648,1,1,1,3
35250951,587,-1.061462441,-0.929175937,-1.355742822,-0.3163012628,1,1,1,3
35250952,2064,-0.4095234895,-1.253578789,-1.227816422,0.03628384915,3,1,1,4
35250953,364,1.288165679,3.480722331,-0.7178653342,0.6038075006,5,5,2,4
35250954,440,0.08465058211,3.103177813,-0.9993518755,1.582353054,4,5,1,5
35250955,467,0.7246743962,6.401829392,-0.6929847047,3.75460486,4,5,2,5
35250956,676,3.566750891,4.186788223,4.030916226,-0.110307932,5,5,5,3
35250957,505,1.299136696,1.861268662,-0.7557607402,-0.01247817942,5,5,1,4
35250958,470,1.442488778,1.854311878,-0.3240935586,0.2972298622,5,5,2,4
35250959,490,1.714325259,0.879692736,-0.7231758822,-0.1007363487,5,5,2,3
35250960,471,1.100059156,3.109245072,-0.4928919384,0.7810014623,5,5,2,5
35250961,451,0.5964429547,2.789942234,-0.8242866622,0.5745249102,4,5,1,4
35250962,656,1.767978907,0.7051983615,-0.5429822598,0.7245810917,5,5,2,4
35250963,2884,2.723790534,0.5511517815,0.5615615251,0.4736833311,5,4,4,4
35250964,567,0.8970860105,0.02263217026,0.3145841071,-0.688364077,5,4,4,2
35250965,379,0.9181061202,-0.2320136021,0.004531796176,-0.2908823441,5,3,3,3
35250966,120,,,,,,,,
35250967,506,-0.8138180787,-1.262516395,0.126220793,-0.3088788652,1,1,4,3
35250968,501,1.217459843,1.1012264,-0.6530189233,1.378317312,5,5,2,5
35250969,514,0.8295010139,0.8706537027,-0.4523268694,0.2723629485,5,5,2,4
35250970,509,1.735942245,1.383202662,-0.5278957131,0.8065697295,5,5,2,5
35250971,434,-0.96041873,-0.05688185945,-0.4209716058,-0.8166723066,1,3,2,1
35250972,431,-0.661906578,-0.3253044568,0.394242483,-0.4701160103,2,3,4,3
35250973,457,-0.6078052681,0.4550520681,0.2152851861,-0.7815144236,2,4,4,2
35250974,443,-0.831303467,-1.075181305,0.1243746337,-0.4756722563,1,1,4,3
35250975,432,-0.7341946783,-0.3057951639,0.612971347,-0.6951499416,2,3,5,2
35250976,321,-0.8740782258,-0.2428340633,0.4553134881,-0.6706988272,1,3,4,2
35250978,2428,-1.090467749,-0.7067705096,-1.037832102,0.3513236194,1,2,1,4
35250980,335,-0.7414513827,-0.4008872711,0.07736381319,-0.5176968096,2,3,4,2
35250981,2436,-0.746355659,-0.6708930965,-0.9447458676,0.6149737108,2,2,1,4
35250982,336,0.8560809389,-0.8338530417,11.46259562,-0.9995133609,5,1,5,1
35250983,437,-0.7512503712,0.1751429026,-0.3445802377,-0.4304385886,2,4,2,3
35250985,1186,-0.9413000738,-1.052141158,-0.5352835903,-0.3401911558,1,1,2,3
35250986,1447,-0.9137709133,-1.073755519,-0.3979653435,-0.1900180513,1,1,2,3
35250987,801,-0.07250042874,0.5735650965,-0.3823155558,-0.2308924117,4,4,2,3
35250988,1133,-0.7003457759,0.5775914319,-0.5762046956,1.038234188,2,4,2,5
35250989,1106,-0.6779212048,0.4425303624,-0.9290579708,1.099925325,2,4,1,5
35250990,586,0.2905666852,1.695169964,-0.2834534748,0.6340654744,4,5,3,4
35250991,690,-0.2529000854,0.1083734123,0.3458606634,-0.1838816207,3,4,4,3
35250992,494,-0.7545564732,-1.244026947,-0.5975599307,-0.1408864342,2,1,2,3
35250993,364,-0.307667857,0.3465010831,4.0858547,-0.5221602829,3,4,5,2
35250994,1205,-0.4229795422,-0.6867405695,0.1250685296,0.02223030911,3,2,4,4
35250995,1838,1.495005647,1.110007467,0.9830091199,0.768641106,5,5,5,5
35250996,1256,-1.010971837,-0.9440011919,-0.7629753402,-0.2861002094,1,1,1,3
35250997,1137,-0.1287589853,-0.5965591025,4.157639203,-1.089480035,3,2,5,1
35250998,589,-0.6988107826,-1.091537782,0.4922604944,-0.8241509048,2,1,4,1
35250999,1009,-0.7544985916,-1.355439383,0.4031431546,-0.1967080489,2,1,4,3
35251000,379,-1.099490427,-0.5971057382,-0.5809149483,-0.2611319764,1,2,2,3
35251001,602,-0.9985803323,-0.559997452,-0.3868375727,0.1590190424,1,2,2,4
35251002,523,-0.4557427596,-0.5363385061,-1.024225479,0.8202170574,3,2,1,5
35251003,388,-0.3850028693,-0.06452330426,-0.9780790324,-0.1403296754,3,3,1,3
35251004,479,-0.09361466872,-0.9018310473,-0.7618577676,0.01945905812,3,1,1,4
35251005,1048,-1.148111225,-1.031245353,-0.1143600469,-0.05289424668,1,1,3,4
35251006,884,-1.124755249,-0.6600776957,0.2589873171,-0.1608654869,1,2,4,3
35251007,905,-0.2477304422,-0.9463417572,-1.045620611,0.2148492429,3,1,1,4
35251008,427,-0.8130459812,-1.044521822,-0.6882933098,-0.5938191035,1,1,2,2
35251009,925,-0.5020066277,-0.6242354441,-1.249325904,0.2496585645,2,2,1,4
35251010,670,-1.106772275,-0.8496477605,-1.115988005,-0.2898181089,1,1,1,3
35251011,778,-0.7645227758,-0.5556395622,0.03675130473,-0.5476102898,2,2,3,2
35251012,607,-1.303792975,-0.7596180426,-0.81559851,0.3954712506,1,2,1,4
35251013,984,-1.392780735,-0.8681208526,-1.387804788,0.1746746561,1,1,1,4
35251014,373,-1.498993068,-0.6085380821,-0.7161698619,-0.2821519837,1,2,2,3
35251015,702,-1.004858607,-0.559405832,-1.033906243,-0.003462414818,1,2,1,4
35251016,523,-1.13286691,-0.5338074162,-0.9642726623,0.0966018454,1,2,1,4
35251017,535,-1.495757043,-0.5260395198,-1.317180236,0.2087832117,1,2,1,4
35251018,872,-0.5823927317,1.531357981,-1.39571513,1.123552456,2,5,1,5
35251019,392,-0.6266828922,-1.337195033,-0.8790886042,-0.2768366526,2,1,1,3
35251020,979,-0.3958006986,-0.6911608147,-1.260392733,-0.185843699,3,2,1,3
35251021,689,-1.029939864,-1.041493017,-1.224862075,-0.1188198242,1,1,1,3
35251022,1857,-1.169835223,-0.8535635339,-0.7837954667,0.2850854439,1,1,1,4
35251023,972,-0.9340636665,-0.95870315,-1.121454968,0.6388284593,1,1,1,4
35251024,1173,-0.9650148557,-0.9147640052,-1.104927996,0.08861320942,1,1,1,4
35251025,874,0.5822688825,4.819281375,-0.5477225418,1.432193173,4,5,2,5
35251026,595,-0.241310105,-0.3870026777,0.1751678221,-0.588990341,3,3,4,2
35251027,3123,-0.5412484243,-1.288301392,-0.8237168418,-0.1546577185,2,1,1,3
35251028,4622,-0.8674186683,-1.049219249,-1.309364526,0.128034901,1,1,1,4
35251029,4726,-0.6075328271,-0.7042720868,-1.206090812,0.9719738802,2,2,1,5
35251030,357,-0.4702505735,-0.5734280436,-0.1257452402,-0.8728493345,3,2,3,1
35251031,285,-1.245247121,-0.6615061083,-0.3468908017,0.5973537852,1,2,2,4
35251032,350,-1.368567746,-1.052235593,0.07432600891,1.113146217,1,1,4,5
35251033,822,-0.132013301,-1.281048106,0.09236713224,0.6355559865,3,1,4,4
35251035,762,0.142562246,-0.5310013085,0.3849554242,0.6892259238,4,2,4,4
35251036,628,-0.8107427188,-0.6038263512,-1.400337954,0.748076461,1,2,1,4
35251037,716,-0.1688530391,-0.1528331599,-0.4136928613,0.4358597822,3,3,2,4
35251038,1976,-0.743955872,-1.04743944,-1.520048658,1.112829325,2,1,1,5
35251039,1617,-0.9181539952,-0.8723201217,-0.8208534264,1.031867235,1,1,1,5
35260001,819,0.5854303954,-1.442472083,3.031687506,-0.8268440092,4,1,5,1
35260002,458,0.07833204644,-1.127970354,2.238585313,-1.130045912,4,1,5,1
35260003,582,0.0830302405,-1.329143273,1.868298623,-0.7914118858,4,1,5,2
35260004,439,0.2619493331,-1.043948856,1.930810162,-0.8694401653,4,1,5,1
35260005,1083,-0.06562073946,-1.277124983,2.714266659,-0.9500213738,4,1,5,1
35260006,643,0.2848997761,-1.143871042,3.744453349,-1.187364722,4,1,5,1
35260007,474,-0.6174286817,-0.1701036697,0.1531926142,-0.3059213766,2,3,4,3
35260008,351,0.6079951275,-0.169357756,1.648966752,-0.1802176636,4,3,5,3
35260009,771,-0.09782819266,-0.9647875859,2.162825242,-0.8396453886,3,1,5,1
35260010,543,-0.4758356027,-0.4082925345,0.6008193023,-0.6595398421,2,3,5,2
35260011,578,-0.3585565738,-0.5453017216,1.17809672,-1.048075123,3,2,5,1
35260012,744,-0.6771692423,0.07842010775,-0.2775193194,-0.169702513,2,4,3,3
35260013,529,-0.09741572786,-0.7389232621,2.196240259,-0.6298625141,3,2,5,2
35260014,546,-0.4449028226,-1.126310655,0.7702872961,-0.6694660856,3,1,5,2
35260015,510,-0.6660306336,-0.8149114758,0.363669321,-0.8075608421,2,1,4,1
35260016,1768,-0.5441106082,-0.9938667788,1.075162408,-0.5574472853,2,1,5,2
35260022,1120,-0.420532118,-0.8919672703,0.9463739904,-0.718256512,3,1,5,2
35260023,867,-0.4008802194,-0.7514270159,0.3132596336,-0.7744280554,3,2,4,2
35260024,396,-0.8361599994,-0.5559083219,0.5231982981,-0.5662457025,1,2,4,2
35260025,574,-0.3705802632,-0.3499131436,-0.1909679724,-0.3967354052,3,3,3,3
35260026,745,-0.7650648112,-0.6020681536,0.9094529071,-0.6572217657,2,2,5,2
35260027,674,-0.718975707,0.1427787101,-0.2583247923,-0.2718524989,2,4,3,3
35260028,520,-0.4406694924,0.0185074398,0.7236505277,-0.2947248051,3,4,5,3
35260029,497,-0.4381352127,-0.5570601369,0.8324336203,-0.5361816373,3,2,5,2
35260030,394,-0.7615402926,-0.1883010055,0.834357203,-0.7547371761,2,3,5,2
35260031,461,-0.6662027798,0.07272882291,0.1619752368,-0.7278641632,2,4,4,2
35260032,371,-0.2143138862,0.02717883505,1.089913254,-1.071634171,3,4,5,1
35260033,697,0.934530898,0.9044646892,0.0043946085,0.09679195871,5,5,3,4
35260034,434,1.645087711,0.5222795207,1.449913109,-0.05648153042,5,4,5,4
35260035,414,1.794556936,0.2653496826,3.55121709,-1.150082307,5,4,5,1
35260036,676,1.327456276,0.5255572102,2.585353795,-0.7269716626,5,4,5,2
35260037,516,0.6417313152,0.3726310995,0.1149821955,-0.1413955713,4,4,4,3
35260038,430,0.1569242992,-0.01105492322,0.6279801673,-0.6172946231,4,3,5,2
35260039,401,0.07742314459,-0.2478396069,0.9104328789,-0.996918498,4,3,5,1
35260040,391,-0.2242814314,0.667460134,-0.09924467278,-0.89989585,3,4,3,1
35260041,353,0.2634284902,0.4886445591,-0.1243724425,-0.8896226486,4,4,3,1
35260042,496,0.5356511498,0.5601909354,-0.2926404685,0.05089944456,4,4,3,4
35260043,644,-0.5536383631,-0.2852804354,0.8765472779,-0.8043200512,2,3,5,1
35260044,632,-0.1875656763,-0.7787108774,0.5602211664,-0.7070343651,3,2,4,2
35260045,520,-0.3254761799,-0.7768383118,1.198547411,-0.6142513934,3,2,5,2
35260046,489,0.06515727621,0.02629049329,0.7156447312,-0.4949745899,4,4,5,3
35260047,510,-0.2155607836,0.2060284472,0.7275500562,-0.7125466182,3,4,5,2
35260048,594,-0.6845810174,-0.7761652589,0.6510631537,-0.7559099901,2,2,5,2
35260049,462,0.5935888079,0.5100387065,0.1084103728,-0.6711581259,4,4,4,2
35260050,514,-0.3240487403,0.5019392325,0.8756659021,-0.8982569,3,4,5,1
35260051,376,-0.08776294584,-0.02060195378,1.687012567,-0.919178072,3,3,5,1
35260052,508,-0.2527196705,-0.4082406127,0.8362180117,-0.04328149231,3,3,5,4
35260053,491,0.01617916351,0.146201117,1.305575728,-1.161788527,4,4,5,1
35260054,344,0.2831375382,0.9531137613,0.7073914967,0.2857469573,4,5,5,4
35260055,554,0.2027717422,0.8800158294,0.04946285707,0.2741250323,4,5,3,4
35260056,1227,1.047815323,0.2110142428,0.9901596115,-0.7301251956,5,4,5,2
35260057,379,0.5561924833,-0.1156929246,0.158154302,-0.5784416325,4,3,4,2
35260058,504,0.7174436232,0.6125424762,0.4073471527,-0.5873953802,4,4,4,2
35260059,544,0.4350570968,0.607440482,-0.1566410529,-0.8433723531,4,4,3,1
35260060,456,0.09163161991,0.9436715736,0.3325838268,-0.5562644668,4,5,4,2
35260061,552,0.6506686375,0.1758872305,-0.4483545301,-0.3287056208,4,4,2,3
35260062,467,0.5482275609,0.8579233207,-0.1237758538,-0.4947914701,4,5,3,3
35260063,524,0.4102765938,0.810100422,-0.1317514697,-0.9258961364,4,5,3,1
35260064,327,0.07947705833,0.9694559217,0.8818378621,-0.2787501927,4,5,5,3
35260065,832,1.971076495,1.989403448,1.148924655,-0.3944754352,5,5,5,3
35260066,408,0.1080400928,0.8817478748,0.2483692615,-1.062152828,4,5,4,1
35260067,346,-0.3574806175,1.547494592,1.344403547,-0.6848466486,3,5,5,2
35260068,365,0.22728741,1.823969569,-0.1358605269,-0.6521336762,4,5,3,2
35260069,525,0.5638738922,0.7640785441,-0.4704225345,-0.1542954245,4,5,2,3
35260070,708,1.024384706,1.104953916,0.2598328134,-0.2512113154,5,5,4,3
35260071,547,1.25350047,1.038386606,-0.1368108585,-0.2709730733,5,5,3,3
35260072,492,0.9437889867,1.01213307,0.8022783291,-0.4480102763,5,5,5,3
35260073,621,1.168821975,1.933819404,-0.5523588228,0.1800988899,5,5,2,4
35260074,587,1.378440633,2.697347777,0.04848425172,0.1564265432,5,5,3,4
35260075,470,1.513708718,1.075760048,0.867944668,-0.5319730722,5,5,5,2
35260076,432,0.09294657825,0.7191780085,0.302915297,-0.5730125025,4,5,4,2
35260077,512,1.071177661,1.697604878,0.5677920666,-0.003593700433,5,5,4,4
35260078,389,2.475506137,1.136217842,3.003049601,-0.7917797023,5,5,5,2
35260079,516,-0.1105716069,-0.08067802634,0.06270795015,-0.7082069879,3,3,4,2
35260080,461,0.3904750759,0.5306676858,0.03311248667,-1.10314748,4,4,3,1
35260081,369,0.5313621832,1.03556251,0.3985422253,-1.041579502,4,5,4,1
35260082,433,0.7206853969,1.659509676,-0.4049716588,-0.936778361,4,5,2,1
35260083,533,0.09828240381,1.085789173,-0.2345992282,-0.196820574,4,5,3,3
35260084,485,0.2584735763,1.36419404,-0.415825227,-0.654193437,4,5,2,2
35260085,488,0.5518767576,1.709006079,-1.017602791,-0.3666698889,4,5,1,3
35260086,523,-0.1356002499,0.06581813876,0.4276557929,-0.874554399,3,4,4,1
35260087,527,0.3357272175,0.774642989,-0.3595538625,-0.5308953131,4,5,2,2
35260088,456,1.197685322,1.231659765,-0.743516863,0.1529815184,5,5,1,4
35260089,554,2.573730123,3.973757227,2.03519899,-0.2723910324,5,5,5,3
35260090,455,1.097015792,1.423785199,-0.2531534311,-0.2916316323,5,5,3,3
35260091,530,2.635827798,2.483398307,1.082062401,-0.2320672982,5,5,5,3
35260092,446,1.454341519,2.192102192,0.1205477579,-0.860072038,5,5,4,1
35260093,504,2.255328415,2.167565491,0.3733844433,0.03705847441,5,5,4,4
35260094,547,1.293138463,1.978648618,0.6378787755,0.3389532612,5,5,5,4
35260095,427,0.763410469,2.146304006,-0.3526737699,-0.6178971275,5,5,2,2
35260096,449,0.7635812659,0.3376206862,-0.2875171508,-0.1497922307,5,4,3,3
35260097,568,0.936628182,2.052765248,-0.1836692567,-0.04611506447,5,5,3,4
35260098,293,1.463817091,1.488072891,0.007425335759,0.5676583702,5,5,3,4
35260099,398,0.9970311676,0.8515503263,0.2197803938,-0.07005776356,5,5,4,3
35260100,459,1.277849828,2.999789019,-0.05084940691,0.217159535,5,5,3,4
35260101,502,0.3771377862,1.424827965,-0.1532494115,-0.2838997373,4,5,3,3
35260102,395,1.679924697,0.9029759845,-0.4880938223,0.1224089028,5,5,2,4
35260103,642,1.023332353,1.815783387,1.369773384,-0.4672638889,5,5,5,3
35260104,634,-0.253337991,-0.1962514661,-0.2465971432,-0.2719477056,3,3,3,3
35260105,399,-0.7455148536,-0.1836245791,-0.4047186347,-0.05804100078,2,3,2,4
35260106,774,-0.0310837613,0.5317002731,0.1899845024,-0.7776782923,4,4,4,2
35260107,498,-0.3066872905,1.430147773,0.4248201313,-0.5903623207,3,5,4,2
35260108,477,1.671654461,2.120137377,1.19484881,0.2698686602,5,5,5,4
35260109,460,-0.01669424984,0.228770933,0.3883560087,-0.6409760039,4,4,4,2
35260110,466,-0.1973554174,0.3807902964,-0.09311307249,-0.1158850474,3,4,3,3
35260111,530,-0.5176356597,3.3935123,-0.8663195202,1.108608554,2,5,1,5
35260112,498,-0.200123661,-0.324233472,0.4618526472,-0.4203101332,3,3,4,3
35260113,1100,-0.09132836041,0.4600770366,-0.5275333427,0.3426717433,3,4,2,4
35260114,333,-0.4046179442,-0.005174264299,-0.7333953944,-0.5880397073,3,3,1,2
35260115,391,0.1035524748,-0.4417416323,0.5812967606,-0.4579556688,4,2,4,3
35260116,415,-0.4638513609,-0.03168139511,-0.02098596475,-0.1167429855,3,3,3,3
35260118,409,-0.6532996923,-0.6809571149,0.5252389802,-0.7261116868,2,2,4,2
35260119,900,0.2671499327,1.257105048,-0.6807659139,-0.1777845459,4,5,2,3
35260121,1137,0.1929959422,-0.4290783094,-0.9791216093,0.9825821552,4,2,1,5
35260122,758,-0.3975073736,0.9395832128,-0.4062773526,0.0470546258,3,5,2,4
35260123,486,-0.5688853017,-0.350075793,0.07782190979,-0.5850105334,2,3,4,2
35260124,528,0.4223363883,0.09809213674,0.7998807023,-1.126930419,4,4,5,1
35260125,375,-0.330634506,-0.4369626849,0.3764529252,-0.8354182776,3,2,4,1
35260126,488,-0.1252367195,-0.6771302758,0.4961311011,-1.061675372,3,2,4,1
35260127,698,-0.5066390074,1.892542439,-0.3708133067,-0.2908075087,2,5,2,3
35260128,566,0.216862607,1.235952387,0.2052670969,-0.4969099933,4,5,4,2
35260129,452,-0.7125752085,0.4154424005,-0.676128029,-0.3038420691,2,4,2,3
35260130,445,-0.4135188355,-0.4589823127,0.1572226616,-0.7921772175,3,2,4,2
35260131,990,0.6037871292,0.05485922491,0.4287805455,-0.6904010923,4,4,4,2
35260132,526,0.1316073203,-0.192454105,1.859115039,-0.9108180896,4,3,5,1
35260133,966,-0.6828230791,-0.8886147521,0.6102944917,-0.7478579209,2,1,5,2
35260134,1023,-0.2897325121,-0.1441470467,0.332677101,-0.3297458215,3,3,4,3
35260135,542,-0.6221681314,-0.2745013046,-0.1068290496,-0.7850171097,2,3,3,2
35260136,656,-0.6759112281,-0.0967150869,0.09888437186,-1.197435771,2,3,4,1
35260139,697,-0.09381237117,-0.2330669037,1.047772811,-0.6184223904,3,3,5,2
35260140,479,0.1601042472,1.765012481,1.545999323,-0.8692230709,4,5,5,1
35260141,456,0.1544354747,0.0638053528,0.6139984574,-0.7852469846,4,4,5,2
35260142,449,0.4860871449,1.609103176,0.7831252277,-0.8398502841,4,5,5,1
35260143,340,0.1349469855,2.41864375,-0.4776106942,-0.1895675011,4,5,2,3
35260144,382,0.3535584681,1.039452179,1.038778035,-1.341306697,4,5,5,1
35260145,448,0.7090096707,1.329753728,0.1209568671,-0.4658439034,4,5,4,3
35260146,675,0.7304102918,0.6841224689,0.9873963007,-1.28833249,4,5,5,1
35260147,525,1.783055315,2.13409373,1.475802086,-0.4662048895,5,5,5,3
35260148,544,1.286046489,2.937263295,-0.2777442888,-0.3768154017,5,5,3,3
35260149,580,1.843623746,2.551888542,0.8464131392,-0.190993364,5,5,5,3
35260150,464,0.3668069083,2.04139359,1.050672726,-0.4233916211,4,5,5,3
35260151,562,2.080852188,2.800488946,-0.3415043578,-0.2186336601,5,5,2,3
35260152,506,0.9455420039,2.713162605,-0.6247092039,-0.9696428065,5,5,2,1
35260153,517,1.705058809,1.330379777,-0.6188694883,-0.07312786591,5,5,2,3
35260154,431,0.4993593521,0.1796263557,-0.3074074563,-0.8410464733,4,4,3,1
35260155,499,0.1741922022,-0.3744213849,-0.1852420603,-0.5221295226,4,3,3,2
35260156,689,0.5198314815,0.3209985215,0.8451631827,-0.3938476462,4,4,5,3
35260157,521,0.2071939715,0.4639350632,-0.3449454534,-0.7269888719,4,4,2,2
35260158,613,0.5999033919,-0.3175391552,1.369048298,-0.5816258909,4,3,5,2
35260159,691,-0.1000206518,-0.4778100892,-0.2927689576,0.04535335533,3,2,3,4
35260160,242,-0.4257051518,-0.2054449494,0.6961430316,-0.6362987109,3,3,5,2
35260161,417,-0.4172739102,0.0216573351,0.4490588487,-0.5422841683,3,4,4,2
35260162,388,-0.183853431,-0.1511438074,0.03626775562,-0.4051987471,3,3,3,3
35260163,456,-0.6457843514,-0.2270908081,1.402934826,-0.3990848288,2,3,5,3
35260164,462,-0.1863441394,0.8741239096,-0.665148798,0.05226974531,3,5,2,4
35260165,461,0.1195870585,0.3404510538,0.2508857604,-0.1904198852,4,4,4,3
35260166,939,-0.1114405052,0.7935259678,-0.5822573986,0.1000604855,3,5,2,4
35260167,245,-0.7916449983,-0.2377631335,-0.136949025,-0.3842367253,1,3,3,3
35260168,693,-0.7611432814,-0.9243388099,0.01277192701,-0.6427647893,2,1,3,2
