DAUID,instability,deprivation,dependency,ethnic_concentration,year,patient_volume
35020187,1.743689069,2.657967409,1.406567557,-0.8128619309,2016,0.0
35020188,-0.09375050347,0.3386499645,0.49652577,-1.277470975,2016,0.0
35020189,1.419453452,2.875775018,1.408422033,-1.082920081,2016,0.0
35020190,1.311524193,1.95878051,1.576871889,-0.7192917367,2016,0.0
35020191,0.308746763,1.274561817,0.6282369575,-0.605255243,2016,0.0
35020192,0.5143552753,1.693061742,-0.239324921,-0.4996783561,2016,0.0
35020193,0.2726189403,-0.08199266084,1.936290232,-1.322299735,2016,0.0
35020194,-0.5120403929,-0.2805933804,1.198273628,-0.7023927435,2016,0.0
35020195,-0.4008375896,-0.386696654,0.354175473,-1.069601094,2016,0.0
35020196,0.06911348286,0.07352589989,0.6094708117,-0.790744534,2016,0.0
35020197,-0.5294674478,0.06582517845,-0.137278543,-0.9033425433,2016,0.0
35020198,-0.2813860586,-0.2538912479,0.9339885016,-1.093936127,2016,0.0
35020199,-0.3551712496,-0.1874114081,0.4082377685,-0.9476754209,2016,0.0
35020200,-0.4165765885,0.1230189803,-0.4197157658,-1.176591004,2016,0.0
35020201,-0.4166578631,0.1029503613,0.4447333109,-0.9933258031,2016,0.0
35020202,-0.2798276226,0.004770969271,-0.1055914309,-1.346282756,2016,0.0
35020203,1.27001703,2.030475202,1.506237819,-1.181112951,2016,0.0
35020204,0.1347662196,1.108118052,0.2733478569,-0.6259048662,2016,0.0
35020205,0.9365461954,1.026293716,1.095929504,-0.483982456,2016,0.0
35020206,0.2980624921,0.4925781855,0.1412409399,-0.6967597109,2016,0.0
35020207,-1.113177737,-1.194376435,-1.626496721,-0.3698383098,2016,0.0
35020208,-1.114583164,-0.7864435915,-0.6156735288,-0.02800895006,2016,0.0
35060001,-0.4338474492,-0.8741056668,-0.3118874505,-0.7575799647,2016,0.0
35060002,-0.8616488998,-1.017698333,-0.445933242,-0.5637684924,2016,0.0
35060003,-0.7696385089,-0.8996062789,-0.1777500086,-0.4401839815,2016,0.0
35060005,-0.8001983159,-0.8468859497,0.1206269954,-0.4039457842,2016,0.0
35060006,-0.3159648204,-0.8439756322,-0.01474984267,-0.8879016623,2016,0.0
35060007,-0.8420993044,-0.9521863702,-0.3809555965,-0.4536142649,2016,0.0
35060010,-0.8260869963,-1.039298436,-1.090250718,-0.6438090233,2016,0.0
35060011,-0.8656753416,-0.8900230682,-0.8730783029,-0.3297218109,2016,0.0
35060012,-0.827482316,-0.6579953188,-1.309672242,-0.4226860306,2016,0.0
35060014,0.7436066572,-0.006242728219,0.4023552641,-0.7834597299,2016,0.0
35060015,-0.4246860019,-0.671115834,0.03873223288,-0.6203274561,2016,0.0
35060016,-0.4211948616,-1.008747927,-0.03082160527,-0.3529525081,2016,0.0
35060017,-0.5095437456,-0.4354939827,0.741368985,-0.7655392876,2016,0.0
35060018,-0.7564724892,-0.5594524162,-0.03078340405,-0.7965243562,2016,0.0
35060019,-0.8145128891,-0.6890063629,-0.1237647561,-0.3916838418,2016,0.0
35060020,-0.6350162704,-0.7541355526,-0.3335450078,-0.4759089962,2016,0.0
35060021,-0.5671489322,-0.8889834788,-0.1148813836,-0.4584507449,2016,0.0
35060022,-0.7316755838,-1.124023074,0.2390027705,-0.1451376388,2016,0.0
35060023,-0.6121504356,-0.462484625,-0.8632091497,-0.5871964516,2016,0.0
35060024,-0.9827845074,-0.9575521187,0.1872657797,-0.006992480115,2016,0.0
35060025,-0.9535076947,-1.275215466,-0.7374337876,-0.1590365919,2016,0.0
35060026,-1.061483006,-1.222457849,0.07828836838,0.06238689105,2016,0.0
35060027,-0.662875542,-1.056839352,-0.8826923877,-0.1282830112,2016,0.0
35060028,-0.9603142141,-1.13225795,-0.1336652703,-0.145214708,2016,0.0
35060029,-0.5642072817,-0.6393613597,-0.8789639335,0.09625704786,2016,0.0
35060030,-0.5845428726,-1.205583382,-1.524556194,-0.3281410268,2016,0.0
35060031,-0.9020185538,-0.9689737782,-0.2167596496,-0.2846093431,2016,0.0
35060032,-0.01345280111,-0.08125987289,-1.303051018,0.104069515,2016,0.0
35060033,-1.118299152,-0.7786529504,-0.01941703734,0.2659721723,2016,0.0
35060034,-1.215911122,-0.4546348913,-0.552005205,0.1525593516,2016,0.0
35060035,-0.7811890386,-0.8499951198,-0.300853904,-0.6064033419,2016,0.0
35060036,-0.9722603167,-0.7150614313,-0.1997205217,-0.1775097557,2016,0.0
35060037,-0.80392656,-1.383258956,0.3002306297,-0.4234566603,2016,0.0
35060038,-0.7959228343,-0.8862641039,-0.3205758745,-0.6749828855,2016,0.0
35060039,-0.4392123608,-0.597351292,-0.9463753263,0.1959362557,2016,0.0
35060043,-0.8343985282,-1.057910394,-0.04345475322,-0.09237248033,2016,0.0
35060044,-0.9544732462,-1.428130552,-0.2491612181,0.08982115164,2016,0.0
35060045,-0.2681905512,-0.3990562634,0.375621484,-0.5224963986,2016,0.0
35060047,-0.6024902089,-0.8887617294,-0.6884177742,-0.5637792844,2016,0.0
35060048,-0.4767048184,-0.4427342924,-0.0894666212,-0.8316292751,2016,0.0
35060049,-0.5779231947,-0.6916023806,-0.7352193356,-0.5130184672,2016,0.0
35060050,-0.3787356454,-0.8198563573,-0.1729747074,-0.7197358951,2016,0.0
35060051,-0.5982792498,-0.2056905845,-0.02534024779,-0.08703794253,2016,0.0
35060052,2.263505766,0.2521582304,2.301697813,-0.2734902826,2016,0.0
35060053,-0.7223323322,-0.7752918858,-0.02179149981,-0.2992116149,2016,0.0
35060054,-0.5173001369,-0.4604252273,0.6423506485,-0.8239838884,2016,0.0
35060055,-0.348805034,-0.4557701369,1.504760166,-0.7394158832,2016,0.0
35060056,-0.4795497245,-0.4389607079,1.084881444,-0.7621534629,2016,0.0
35060057,-0.5675928805,-0.9635536563,-0.2462261739,-0.7798069103,2016,0.0
35060058,-0.7121579223,-1.072340199,0.4831598847,-0.587716155,2016,0.0
35060059,-0.5925411947,-0.3030809193,0.1061232366,-0.6669247998,2016,0.0
35060061,-0.6651222234,-1.122854258,-0.4701452078,-0.5099366779,2016,0.0
35060062,-0.3087878876,-0.7417274103,-0.528732242,0.01101901481,2016,0.0
35060064,0.4572319519,-0.7310501749,-1.147172293,-0.6302727523,2016,0.0
35060065,-0.5051998271,-0.269814712,-0.8065062701,-0.4632478184,2016,0.0
35060066,-1.039014018,-0.9037668761,-0.104274256,0.1923121507,2016,0.0
35060067,-0.9897993531,-1.268908442,-0.1297476735,-0.3042756211,2016,0.0
35060069,-0.6060553775,-1.130026814,-0.5291765637,-0.4844647347,2016,0.0
35060070,-0.7875364005,-0.7984706223,0.1452947372,-0.6113511955,2016,0.0
35060071,-0.4829184217,-0.0928192191,-0.4895981426,-0.002600333352,2016,0.0
35060072,-0.689687945,-1.326811238,-0.4177420711,0.3688412083,2016,0.0
35060073,-0.8928132068,-0.4960615414,0.9756336876,-0.2086639854,2016,0.0
35060074,-0.6234162904,-0.4317741174,-0.165525136,-0.7525588308,2016,0.0
35060075,-0.2549684027,-0.08168401691,-0.2133843653,-0.0123482644,2016,0.0
35060076,-0.1195520501,0.7961595358,-0.8569446596,0.1980554299,2016,0.0
35060078,-0.8017284698,-0.285012989,-0.03306457263,-0.2736927485,2016,0.0
35060079,0.7738887761,0.7576962256,-1.82217912,1.73480879,2016,0.0
35060080,-0.6545913107,-0.9442319809,-0.1280249569,-0.2752860294,2016,0.0
35060081,0.7233813449,-0.510594455,-0.1526304264,0.1072726528,2016,0.0
35060082,0.3594820099,-0.4529645708,-0.2189004143,-0.4283391248,2016,0.0
35060083,-0.05561529456,-0.1492897454,-0.7597846576,0.7469841941,2016,0.0
35060089,-0.121643931,-0.6114409173,0.8277389476,-0.7476372835,2016,0.0
35060090,-0.4869393592,-0.6272832711,-0.7809293086,-0.1534179468,2016,0.0
35060091,-0.963634794,-1.483179752,-0.2533674885,-0.6071057374,2016,0.0
35060092,-0.9626918451,-0.9459344221,0.2866683005,0.1533759454,2016,0.0
35060093,-1.244818701,-1.181969001,-0.6694644934,-0.1515486884,2016,0.0
35060094,-0.8012779122,-1.227260604,-0.09631472297,-0.3605674948,2016,0.0
35060095,-0.8396280037,-1.383071957,-0.1963253812,-0.5403999574,2016,0.0
35060096,-0.8146380433,-0.982673195,-0.05533107072,-0.4389582934,2016,0.0
35060097,0.1449179887,0.08416820744,-1.002938217,1.444633371,2016,0.0
35060098,-1.164160781,-1.191544263,0.2338881492,-0.4651255557,2016,0.0
35060099,-0.8525118877,-1.166354259,-0.418320973,-0.2145464896,2016,0.0
35060100,-0.8614284575,-0.4425642361,-0.2778998945,-0.2142074789,2016,0.0
35060101,-0.9146010072,-0.887995358,0.2926665084,-0.5344504932,2016,0.0
35060102,-0.1687017899,-0.802336869,-0.5924849506,-0.173602235,2016,0.0
35060103,-0.8463862197,-0.5857632889,0.4612686912,-0.1806867923,2016,0.0
35060104,-0.7712854031,-0.673467703,-0.3308260348,-0.1571522049,2016,0.0
35060105,-0.3276221647,-0.7283186426,-0.02873923477,-0.4347863197,2016,0.0
35060106,-0.2503338075,-1.239412535,-0.6542794611,0.1486908564,2016,0.0
35060107,0.2319845921,-0.5985639003,0.0713681667,-0.1712962114,2016,0.0
35060108,-0.2755445336,-0.1093647266,-0.2239652357,-0.4833471044,2016,0.0
35060109,-0.788213234,-0.5594105475,0.2042310457,0.04438064634,2016,0.0
35060110,-0.7925509656,-1.036951061,0.4485725306,-0.211012109,2016,0.0
35060111,-0.5722703029,-0.6960021566,0.06621756642,-0.3795669604,2016,0.0
35060112,-0.5851560018,-0.5934775054,0.0700008709,-0.2509581793,2016,0.0
35060116,0.3466093068,0.04201514202,-1.284328611,-0.03259823931,2016,0.0
35060117,-0.6560745031,0.09067818583,0.4571680757,0.03951647406,2016,0.0
35060118,1.25178867,0.1190492431,-0.1846763731,0.1144332812,2016,0.0
35060119,0.7914668046,-0.7270865166,-0.2167563627,0.1553127345,2016,0.0
35060120,-0.2031853863,-0.2301704192,-0.7300980394,0.0294772831,2016,0.0
35060121,-0.5222668884,-0.7940255043,0.6611432552,-0.8112573858,2016,0.0
35060122,-0.2544747138,-0.9617808915,0.02190847202,-0.6264062555,2016,0.0
35060123,2.006563761,-0.6164405681,1.502384899,-0.9752722272,2016,0.0
35060124,-0.8262334185,-0.9585418964,0.9027787621,-0.4027987912,2016,0.0
35060125,-0.5431558398,0.01184234824,0.7920295854,-0.5046531713,2016,0.0
35060126,0.4280225992,0.3389493541,0.6514209742,-0.225812263,2016,0.0
35060127,-0.4563286269,-0.6815111742,0.6787286385,-0.4965204895,2016,0.0
35060128,0.03920381912,-0.7702471476,0.9663925586,0.2463619587,2016,0.0
35060129,-0.8020823146,-1.261977954,-0.2248840272,-0.3664377771,2016,0.0
35060132,-0.8954466906,-1.102405615,0.5250095066,-0.3711405907,2016,0.0
35060133,-1.183698303,-0.9500504728,0.4049067238,-0.2384212512,2016,0.0
35060134,1.165011867,-0.2384248674,0.9259556404,-0.1005066407,2016,0.0
35060135,-0.298388359,-0.4463484874,1.87923777,-0.4734254121,2016,0.0
35060137,-0.2430067325,-1.261947615,0.767375561,0.2709124848,2016,0.0
35060138,-0.9852539219,-0.7367723608,1.102899193,-0.5200537525,2016,0.0
35060139,-0.5800005807,-0.466938784,1.694405403,-0.4993013042,2016,0.0
35060140,0.8464734427,0.1625279963,0.03728894252,1.336341609,2016,0.0
35060141,-0.7486669532,-0.7948808719,0.3098430087,-0.06970538918,2016,0.0
35060143,-0.7836256205,-0.8124565822,0.9255790202,-0.5247038945,2016,0.0
35060144,-0.983167738,-0.9835339084,0.9687505029,-0.6232242564,2016,0.0
35060145,-0.895881237,-0.7975533805,0.7442843572,-0.4035807067,2016,0.0
35060146,-0.6408837129,-1.468292119,1.223985969,0.008305264506,2016,0.0
35060147,-0.305405344,-0.1116871267,2.815409511,-0.2072987248,2016,0.0
35060148,-0.2478326723,-0.298425359,0.5384716261,-0.8710782689,2016,0.0
35060149,0.2274084792,-0.5844824643,-0.5113548748,0.1216728302,2016,0.0
35060150,1.544383839,-0.2559090859,3.491076747,-0.5942994901,2016,0.0
35060151,-0.001940794087,0.262408729,0.3842238362,0.3851741186,2016,0.0
35060152,0.443111805,1.013010087,-0.4455107713,0.5153580101,2016,0.0
35060153,0.175901543,0.458256239,-0.6138631548,1.254020863,2016,0.0
35060154,-0.3102654574,-0.4435023463,0.6104948526,-0.3779337575,2016,0.0
35060155,-0.8079653862,-0.6388824047,0.7454003627,-0.4863422477,2016,0.0
35060156,0.9563346985,0.1032594945,0.6290957506,-0.1568003998,2016,0.0
35060157,0.1123141046,0.1479346928,-0.0603363038,0.1178902895,2016,0.0
35060159,-0.01457823515,1.488012235,-0.8657809109,2.058214724,2016,0.0
35060163,-0.5510213198,-0.4701069082,0.4650209338,0.3310265375,2016,0.0
35060164,-0.2637524676,-0.432680424,0.2023931249,-0.8891249924,2016,0.0
35060165,0.098682524,-0.7171946145,1.70246868,-0.3976675873,2016,0.0
35060166,-0.09921015391,-0.6456380032,1.167878876,-0.7104108582,2016,0.0
35060167,-0.5187238016,-0.06243347244,-0.1286646893,0.1413189244,2016,0.0
35060168,-0.6524198819,-0.7633771867,0.9325461281,-0.2082772239,2016,0.0
35060170,1.745546242,1.559761223,3.039757866,-1.440772722,2016,0.0
35060171,0.5199905363,3.051558441,-0.8247701189,1.832294494,2016,0.0
35060172,0.1810022006,0.3069376056,-0.4684722242,0.6185234754,2016,0.0
35060173,2.702827363,0.7751451349,-1.042306561,1.159186104,2016,0.0
35060178,1.581700164,1.938426879,-0.6144650907,0.72777715,2016,0.0
35060179,0.5285972742,1.50076787,-1.103044439,0.2925249826,2016,0.0
35060180,0.2894416139,0.2417227533,0.7539188704,0.06432996081,2016,0.0
35060181,-0.05447372987,0.6986161786,-0.8839452904,-0.9941738104,2016,0.0
35060182,0.3244945016,0.8749446666,-0.7017499036,1.37137922,2016,0.0
35060183,2.902222973,2.038092703,2.874201051,0.3838809124,2016,0.0
35060184,0.855376735,1.422361102,0.2692195268,0.3394694584,2016,0.0
35060185,0.8594583287,2.063947238,-0.4516124274,0.4333365157,2016,0.0
35060186,0.6440903078,0.6500415825,0.5518141455,0.003612944438,2016,0.0
35060187,1.633247694,1.025054912,0.1711392232,-0.2609085432,2016,0.0
35060188,2.49489435,0.7892252002,0.6951452885,-0.1598465186,2016,0.0
35060189,1.755591176,2.509183804,-0.8398388521,0.5457196296,2016,0.0
35060192,1.943942408,1.438799624,0.7697252129,-0.4431777233,2016,0.0
35060194,1.777033086,1.707275468,-0.3778827928,0.08599618748,2016,0.0
35060195,1.879877384,1.771218479,-0.4608807413,-0.1784486015,2016,0.0
35060196,2.239351449,1.497576373,-1.262844903,0.2220225016,2016,0.0
35060197,2.251658075,-1.026766848,0.3653511337,-0.4406954094,2016,0.0
35060198,1.622452826,1.169308496,-0.5420270638,-0.2933246661,2016,0.0
35060199,2.006461409,0.8480568636,-0.7923836914,0.0317900123,2016,0.0
35060200,2.244574159,0.3676888338,-1.046262754,-0.1160782085,2016,0.0
35060201,1.818602676,-0.441533016,-0.3369808122,-0.1052920516,2016,0.0
35060202,2.956470353,2.518038054,-0.7484939484,0.4359051072,2016,0.0
35060205,1.133635756,0.3040560829,-0.3825771311,-0.8144352224,2016,0.0
35060206,1.476960527,0.6485438743,-0.2966905199,0.006346907651,2016,0.0
35060207,0.8168944327,-0.3490382561,0.3285093712,-0.2652609767,2016,0.0
35060208,2.330963016,1.406887004,1.07342656,-0.1294332063,2016,0.0
35060209,1.397942847,1.816117059,0.9469600929,0.5822878671,2016,0.0
35060210,1.868686534,1.125671566,0.5415397238,0.3245966665,2016,0.0
35060211,-0.5223032213,-1.074770416,-0.4172025042,-0.2484455342,2016,0.0
35060213,-0.5038042426,-1.126114225,-0.2111815724,-0.5404823737,2016,0.0
35060219,1.043463073,-0.8385670122,0.332937299,-0.4694681696,2016,0.0
35060220,0.8740252744,-0.4664625947,3.510519882,-0.9068565294,2016,0.0
35060221,-0.0178033121,-1.361222307,-0.4453787348,-0.5417100974,2016,0.0
35060222,-0.2839973849,-0.9478747376,-0.09508982572,0.1232368597,2016,0.0
35060223,-0.8085945766,-1.083391282,0.1000838562,0.03227442602,2016,0.0
35060224,-0.6174061498,-1.173698231,-0.5789804846,-0.5376903138,2016,0.0
35060225,-0.5525983498,-1.333154877,0.8215715394,-0.444467674,2016,0.0
35060226,-0.7982754855,-1.113645704,-0.01435205084,-0.5825484812,2016,0.0
35060227,0.02368140212,0.205581038,-1.252033512,0.759307648,2016,0.0
35060228,0.4394991262,1.94711268,-1.137055728,0.4071971557,2016,0.0
35060229,0.7533904672,0.05482201743,-0.6822278016,0.4134669727,2016,0.0
35060230,0.9201946094,-1.299146737,-0.9927919123,-0.3931561849,2016,0.0
35060231,1.685502605,0.5762262023,-1.020637126,1.041840615,2016,0.0
35060232,1.893006433,1.129144584,-0.6151685495,-0.0413376708,2016,0.0
35060233,2.106044577,1.022851119,4.400089865,-0.4144002201,2016,0.0
35060234,2.641984349,0.9682194425,-0.3334032887,0.784146748,2016,0.0
35060236,1.735000677,-0.4832350327,3.621627839,-1.008117907,2016,0.0
35060237,1.205659616,1.344877289,1.086121466,-0.4237694813,2016,0.0
35060243,0.9759020878,-1.42547425,0.0650598572,-0.1367755148,2016,0.0
35060246,2.136235796,4.791633007,-0.5783488788,1.497082689,2016,0.0
35060249,2.811595853,-0.5428519881,-0.9291358858,-0.1748747234,2016,0.0
35060251,3.497950303,0.719353873,0.04751672943,0.7517110259,2016,0.0
35060252,2.528313854,-1.021169902,-0.8102842946,-0.6131486305,2016,0.0
35060253,2.658431908,-0.4526525634,1.997349731,-0.8286995545,2016,0.0
35060254,3.243557274,-1.058257139,0.164719114,-0.7312872345,2016,0.0
35060255,1.956576251,-0.3694821346,0.3198699604,0.03080245528,2016,0.0
35060264,1.99346722,-0.6849156989,-1.626764053,0.4718007154,2016,0.0
35060267,1.165716452,-0.890363868,-0.5490768054,0.2620745404,2016,0.0
35060280,-0.5972519237,-1.028407362,-0.09068793167,-0.3210439646,2016,0.0
35060282,-0.4215715645,-1.188727725,-0.6245601317,-0.2657580075,2016,0.0
35060283,-0.8558719478,-0.9411332111,0.3020526135,-0.362300784,2016,0.0
35060285,-0.8621660805,-0.7090984114,-0.3924964493,-0.7365715737,2016,0.0
35060286,0.8289263311,0.1930531767,-0.4591909903,0.03064862873,2016,0.0
35060287,0.1190383576,-0.9598934119,-0.5732329298,-0.1990859659,2016,0.0
35060288,0.08606442165,-0.8988076304,-0.9776868985,-0.2412371108,2016,0.0
35060289,0.5574191528,-0.5516212041,-0.08075478348,0.01010178495,2016,0.0
35060290,0.2654164119,-0.8772830045,-1.197781388,0.1662079834,2016,0.0
35060291,-0.8034336377,-0.6742678842,-0.4710242739,-0.3727932085,2016,0.0
35060292,-0.1092476107,-0.7411130317,-1.036528623,0.01375252688,2016,0.0
35060293,0.2737302866,-0.4929456134,-0.7630465667,-0.04413344652,2016,0.0
35060294,-0.2127689154,-0.9306058917,-0.7649035897,-0.2506389985,2016,0.0
35060295,-0.4316743167,-1.215182011,1.099388451,-0.4653097965,2016,0.0
35060296,-0.5081965722,-0.5350641082,-0.7047586284,-0.749860502,2016,0.0
35060297,2.194062995,-0.3379413753,-0.9710732142,-0.4322316486,2016,0.0
35060298,-0.6676509199,-1.071161093,-0.1445008376,0.01466898844,2016,0.0
35060300,0.08096542484,-1.312621432,-0.06143939707,-0.2410660914,2016,0.0
35060301,0.3506910323,-0.8644021412,-1.101129808,0.07206605726,2016,0.0
35060305,1.399557724,-1.071402358,-0.6625567875,-0.0378452416,2016,0.0
35060306,1.005389802,-1.087714532,-1.061296473,-0.6987733008,2016,0.0
35060307,2.057489928,-1.293045039,0.4412148961,-0.8951470842,2016,0.0
35060308,0.03980253473,-0.8961856788,0.908868244,-0.9078319254,2016,0.0
35060310,0.6689595773,-1.092257613,-0.7255389573,0.09013095623,2016,0.0
35060312,-0.3694963649,-0.6735722151,-0.9103857504,-0.1777358006,2016,0.0
35060313,2.032967705,0.1115975484,-0.9983128885,-0.3567440898,2016,0.0
35060314,2.218209432,-0.7723884441,-1.374992993,0.2176314142,2016,0.0
35060315,2.749160058,-0.815626285,-0.2929752452,0.1705690247,2016,0.0
35060324,1.542990765,-1.080894627,0.296073225,-0.6546471562,2016,0.0
35060325,4.017634912,-0.5944972011,-0.9444757944,0.2877381124,2016,0.0
35060327,1.243424678,-1.151978324,0.3479604832,-1.060098949,2016,0.0
35060329,1.390021013,-1.024245876,0.5212069061,-0.7582181748,2016,0.0
35060330,1.925914921,-1.581161077,-0.314446284,-0.4180706171,2016,0.0
35060331,3.304629112,-1.423095554,-0.9831815763,-0.8749450274,2016,0.0
35060332,3.500654016,-0.9021301365,-0.824108422,-0.6935823126,2016,0.0
35060333,3.235138893,-0.8469323861,1.476441991,-0.3797526145,2016,0.0
35060334,3.37562897,-1.32335764,-0.1885865075,-0.5732440465,2016,0.0
35060336,3.478792986,0.12985866,-0.4428249936,0.6372402594,2016,0.0
35060337,4.068972933,-0.8422899826,-0.9927170337,-0.4920390408,2016,0.0
35060338,2.944052956,-1.750327323,-1.151996411,-0.3135799212,2016,0.0
35060339,3.553855414,-0.7762910277,-1.360649105,-0.2774722818,2016,0.0
35060343,3.924957256,1.773873851,0.18752673,0.3980129766,2016,0.0
35060345,1.705223557,-0.437924336,-1.672225541,-0.2043904295,2016,0.0
35060346,2.575371931,-0.2474357248,-1.2067811,-0.4367703925,2016,0.0
35060347,1.916161567,-0.4281565134,-1.327814983,-0.6315040264,2016,0.0
35060348,1.926827481,0.6305926454,-1.2165546,-0.08764811465,2016,0.0
35060353,1.44556605,2.352644422,-0.9209550857,0.8458159655,2016,0.0
35060354,1.323269527,-0.8259927024,0.2515580292,-1.172502992,2016,0.0
35060360,3.280083114,-0.7189720181,-1.633005181,-0.08481402878,2016,0.0
35060361,3.265562374,1.843447273,-0.9369054815,1.410488295,2016,0.0
35060364,3.232316178,0.09956067981,-1.164106935,1.578358866,2016,0.0
35060366,-0.05084327371,-1.110772579,-0.8437413192,-0.3991996693,2016,0.0
35060367,2.0445976,-0.4663923251,-1.222453386,0.05978507109,2016,0.0
35060368,2.042457902,-0.219608375,-1.367802634,0.09737016199,2016,0.0
35060371,0.7626953829,-0.5655145698,-0.9448379778,-0.8156635879,2016,0.0
35060373,-0.3146433105,-0.5624914223,-0.6389141061,0.1809304122,2016,0.0
35060375,0.2755414021,-1.433842716,1.870187114,-1.253905517,2016,0.0
35060379,-0.4406210495,-0.9497999097,-0.8989430183,-0.5693335087,2016,0.0
35060380,0.5985638941,-0.9328423702,-0.940491584,-0.8026354825,2016,0.0
35060381,1.909306822,-1.230603755,-0.2942591555,-0.6966514092,2016,0.0
35060382,2.673938378,0.935140735,-0.5092632723,-0.09746598538,2016,0.0
35060383,2.626031641,-1.504809705,0.1614460349,-0.9423143689,2016,0.0
