DAUID,material_deprivation,residential_instability,dependency,ethnic_concentration,patient_volume_2021
35201563,0.6422374144608681,0.9921479308222707,-1.0652537286579018,-0.12831740701554079,0.0
35201564,-0.31843659276533,1.2488038388535723,-0.7224356550722506,0.7976199394719099,0.0
35201565,0.6551861677653614,1.0787552017329047,-0.1563044287132032,1.0571913289600667,0.0
35201566,-0.6070925692527207,0.014350045858451232,-0.6490292292773714,0.07098238850385369,0.0
35201567,-0.849763399853139,0.19164822110773283,-0.6231264495852686,-0.14758844690447367,0.0
35201568,0.06573933213332304,1.2316994296714232,-0.7157460170693722,1.0156761960045388,0.0
35201569,-0.07134546955929782,0.9188938220409607,-0.6778437639649315,-0.24301303894911924,0.0
35201570,0.4347461120689321,1.1091494737985044,-1.1222269630559976,0.6428794713736752,0.0
35201571,-0.9631749202501798,-0.17777225810434044,-0.20817890997778843,-0.7222999411522559,0.0
35201572,0.865318033343383,0.6122944210255776,-0.2116451051365761,-0.002637039083321413,0.0
35201573,0.933352329759365,1.9180190474135383,-0.5555333001225421,0.723048481920732,0.0
35201574,-0.8004061084175726,1.1539540912853543,-0.6713873625645591,0.3602166880647889,0.0
35201575,-0.5278673165318014,1.6323865639194088,-0.6131236007042097,0.30099327534933606,0.0
35201576,-1.3803947464809727,1.9575022197829246,-1.3531113905856722,0.5373899997696899,0.0
35201577,-0.6068681118093384,0.6452111358008511,-0.35812823072125904,-0.5579007945222689,0.0
35201578,-0.06964962842396674,0.6875730586723678,-0.3357567523525375,-0.6652849869329703,0.0
35201579,-0.24771904724261185,1.4087111498360465,-0.1912096621204095,0.5505859119547258,0.0
35201580,0.278998537774705,1.2670401425515017,-0.444243916107671,-0.2875410260659497,0.0
35201581,0.03828086851215112,1.8961256629555092,-0.6370041245161302,0.2780764516217162,0.0
35201582,-0.5698125368012387,0.8849170991813478,0.05999434737960721,-0.707035806214571,0.0
35201583,-0.8080754023939372,-0.4903935468588266,-0.3995009201884306,-0.2383431969517404,0.0
35201584,-0.2806990576745082,-0.4053229622395913,0.2959184435173237,-0.4417927447241118,0.0
35201585,-0.9759704122378814,-0.06850348790240177,-0.391743961071274,0.3272236891694672,0.0
35201586,0.6505394106402383,0.5595397469704678,-0.037935812968672517,-0.4026734909498668,0.0
35201587,-0.7539134665953475,-0.4609865727794624,-0.28377952050106575,-0.3658647526367254,0.0
35201588,0.5289005920077434,-0.05573364434936165,-0.14735872491624757,-0.12233785007109166,0.0
35201589,-0.5520997996837973,-0.12338326442373818,-0.1596702759012565,-0.6163637202218231,0.0
35201590,-0.5819740844113099,0.312341830830527,-0.07274726964505679,0.5359081952695507,0.0
35201591,-0.1059116520175686,-0.0638442542614423,-0.1342138077476262,-0.07961073128243114,0.0
35201592,-0.5853093608705197,-0.06473239712374908,-0.12007381628345618,0.12534548790735875,0.0
35201593,0.6382399329875734,0.05540570453822537,-0.31416274501498004,-0.24930851673029342,0.0
35201594,-0.26429929541089925,-0.5514526647853362,0.3761447325206597,-0.5392970163385593,0.0
35201595,-0.8045436471133068,-0.15671006140596647,-0.838533566261451,0.4567956403311986,0.0
35201596,-0.19511308674040487,-0.5396403628265769,0.10083145215015951,-0.055223192068492286,0.0
35201597,0.02330841161410263,-0.26371213209782324,-0.02026698102165801,0.5581141967293115,0.0
35201598,-0.6818873640034128,-0.10261381409129178,0.20374902678386722,-0.11463739077044804,0.0
35201599,-0.788492493844747,-0.33157007201736693,-0.40618962080445803,-0.6744207259953652,0.0
35201600,1.031968637961818,1.799640246258016,0.5464225238529341,0.10069322727853386,0.0
35201601,0.1418392388357395,0.5070963149221255,-0.7423531996524744,0.9345353043282695,0.0
35201602,-1.0134539607569752,-0.39960394714798986,-0.17941979513879722,-0.6739715792084221,0.0
35201603,-0.8618981350545567,-1.021728139194497,0.10555798036802982,-0.6310195152849362,0.0
35201604,-0.5166630775873521,-0.993144485992366,-0.9048568742469854,-0.9611012121742623,0.0
35201605,-0.46194233372203947,-0.746679913232303,0.5403782529575368,0.1919250058815954,0.0
35201607,-0.03761318733909189,0.7463455555792715,-0.024400689688447975,0.24433155930726558,0.0
35201608,-0.15278993424632292,-0.8036044881429522,0.029951935027772252,-0.27938258499929913,0.0
35201609,-0.9214798079600288,-0.5500773069479685,0.3019908710907286,-0.7089668865259007,0.0
35201610,0.11517025855434238,0.8793468561801786,0.3687804524368997,0.4766819112095059,0.0
35201611,-1.2861954270181999,-1.0399686556830223,-0.23772733605544716,-0.37708983583029293,0.0
35201612,-1.0878093226748415,-0.8702395732902082,0.2111708401556897,-0.19929028648497527,0.0
35201613,0.4114167344454588,0.8130895863070996,0.11725976077619112,-0.3254053989771097,0.0
35201614,0.9756118338932421,1.233007842037198,-0.6246897744850192,0.4473007891887304,0.0
35201615,-1.335045241369153,-0.997308159807538,0.08553120108193066,-0.38139936185610135,0.0
35201616,-0.9725242516056994,-0.9676527303324439,-0.2495900308240924,-0.4282504973358221,0.0
35201617,-1.0119232861758491,1.0965883941670553,2.07824380280009,-0.7100157317713502,0.0
35201620,-0.16249634197997653,0.4622199734761622,0.23354799028577553,0.14245245774795345,0.0
35201621,-0.4217095382543613,0.7328866897113108,0.8720093268559946,0.1077840052372202,0.0
35201622,-0.8115039383045207,-0.5917555078386945,-0.06491270188548881,-0.43277992893577616,0.0
35201623,0.2192800499207953,0.9815199975573206,0.3958999880295032,0.47784068961568493,0.0
35201624,-0.3282367828730865,-0.6709590726670104,-0.25790066506613973,0.2650955620062062,0.0
35201625,-0.6597369818363701,-0.5592603994304826,1.5919588343840778,-0.5223982052232905,0.0
35201626,-0.16638362136181084,-0.47445185686963304,1.9475032632279319,-0.5041362164357451,0.0
35201627,0.6096007017379077,-0.5450661960771648,-0.7411741122458889,0.7609880168941963,0.0
35201629,-0.02581613835807689,-0.6434537068721796,0.5578098080539765,-0.23249852766318782,0.0
35201630,-0.9369604743050286,-0.6514337276803022,0.16332467650742946,0.36545981178536435,0.0
35201631,1.4317241425701683,-0.31869864871897874,-0.13798790559357105,0.08673337097869821,0.0
35201632,-0.30242650063084886,-0.6209624669570211,0.2875555255587302,-0.17707459438599232,0.0
35201634,-0.44535640173341856,-0.8419031285763984,0.6625112391145581,0.2839031804261136,0.0
35201635,-0.15155280232327534,-0.16556648993141426,0.25627532048456503,0.10408887384728743,0.0
35201636,-0.7802919293522559,-0.857848970508146,0.3751733372530996,0.31188987442389077,0.0
35201641,0.03132970208543041,1.872509390590958,-1.2538909758375543,1.9679462384138797,0.0
35201647,-0.7481954491588441,-0.7181712532180766,-0.2049292827371568,-0.05210426405743268,0.0
35201648,-0.9721168506320104,-0.585450301091677,-0.7352991261603827,0.05853541367709442,0.0
35201649,-0.6042957468968778,-0.6977584667734437,0.14042920460785985,-0.2732909487808901,0.0
35201650,-0.3507718114117575,-0.9127833162708434,-0.27814863322223626,-0.7429544129225163,0.0
35201652,-1.0848011946868024,-0.4526835674667089,-0.416390843030301,-0.21945939058175207,0.0
35201653,-1.1049051568108221,-0.9508960273238423,0.17152517920344132,-0.005294158874944582,0.0
35201654,-1.2300975125992386,-0.7847448032736093,-0.11490547667208328,-0.2364388478873118,0.0
35201656,-0.5481561083790426,-0.05861692272158239,-0.3226143888012773,0.19898553486067283,0.0
35201657,-0.6381645031367824,0.5526263446857297,-0.2766540986009883,-0.7161218160990677,0.0
35201658,-0.7249884845375625,-0.4258863689055564,-0.27708540329751075,0.019673323440658114,0.0
35201659,-0.7406050602297792,-0.40379260489158325,0.3432787674761766,0.39375181631902406,0.0
35201660,-0.843174029939245,-0.4331735064199203,0.251568539509847,-0.3295104293327281,0.0
35201661,-0.36908774990802573,-0.27822308255377615,-0.016973642674554805,0.08244886259490475,0.0
35201662,-0.8211086516583754,-0.7455903900858427,0.05812994664941497,-0.37798300665979107,0.0
35201663,-1.4062295307575177,1.9271025947192326,-0.6536754173017891,1.6061922488741107,0.0
35201664,-1.4915312972896015,0.8639565844641389,-0.9822612962514595,0.030763165516019236,0.0
35201665,-0.728833730425478,-0.07878844804552317,-0.7327232538699191,0.5460289250004954,0.0
35201666,0.008546365739128908,-0.6028534559741873,-0.06928160361522583,-0.26898691196168756,0.0
35201667,-0.8879068081131289,2.4143490347302734,-0.8873449534693072,0.7849203117460334,0.0
35201670,1.2508025470517428,1.3448266341581692,-0.8186098637585734,-0.5215579891514454,0.0
35201672,0.0027133855056937217,0.802963422244905,-0.8506380320450216,-0.12648452033896918,0.0
35201673,0.5740886368414317,0.6924067938335458,-0.18852235146409488,0.45452166101164626,0.0
35201674,-1.1327170919466774,1.1391977986911066,-1.1366989343932865,0.5745348986801267,0.0
35201675,-0.9820171800022799,0.5375698280608425,-0.45799485526976946,-0.17029259374288214,0.0
35201676,-0.8714691698767896,-0.12094756656913785,-0.38391094338953585,0.5134558634657288,0.0
35201690,-1.1856284520430855,-0.776403643968059,-0.6523627555718093,-0.7741650447613556,0.0
35201691,-0.9892106701698045,-0.6714444577250378,0.15468915148193746,-0.8346492610088031,0.0
35201692,-1.0493382398564113,-0.5685481818881466,-0.057149770461318875,0.24297150242114585,0.0
35201693,-1.160736709046271,-1.0293558862226346,-0.23804847435894227,-0.12134488960869692,0.0
35201694,-0.31671035417176263,0.9624274649202034,-0.24856457002945703,-0.015841620407661683,0.0
35201695,0.26778736004959636,2.4434304261616377,-0.06276445996254873,-0.44789991909758986,0.0
35201696,-0.5028666457993347,1.8309883426620757,0.8902403194335401,-0.25839055135677297,0.0
35201697,-1.3642153225982128,-0.9965778137171475,-0.4413774283421037,-0.3518103211016705,0.0
35201698,-0.4458851315852663,2.0202505102903197,-1.0399516773250854,-0.19741339792115853,0.0
35201699,-1.4576074706661137,-0.8728460750512346,0.010142727898311547,-0.28471619181913765,0.0
35201700,-0.6514650894781874,0.5321764851118453,0.1588319388100903,-0.20096498066451818,0.0
35201701,-1.0262069487280296,-0.8434298106120642,0.5844650957678498,-0.014573035727945313,0.0
35201702,-1.277458239328312,-0.8313152855919305,-0.42685526724644546,-0.38877784216376676,0.0
35201703,-0.8617384501226606,-1.0703920769555488,-0.4534582723394299,-0.43021459380634886,0.0
35201704,-1.0574012717883492,-0.8593389887618457,-0.07193290875856698,-0.12208237122701521,0.0
35201705,-0.7064973044167806,-0.7968475973231121,-0.042879381237474,-0.26837486416680373,0.0
35201706,-0.9578432740066225,-0.6473028428183816,0.018229628558410586,0.03195981794398396,0.0
35201707,-0.8273134020634513,-1.108961656921394,0.07928689380816474,-0.8198601783108527,0.0
35201708,-0.8583209585842982,-0.3914255169711761,-0.0240952440445595,-0.023822301981928893,0.0
35201709,-1.2785239582797092,-0.9653772774380468,0.14463995919641573,-0.35075540689865636,0.0
35201710,-1.0966867121026451,-0.703740490564356,-0.12912415674507932,0.015451121749582741,0.0
35201711,-1.0199215035305647,-1.0430447411330452,0.1160738363469755,0.13202533010368556,0.0
35201712,-1.3065291116516329,-0.543150886395221,0.05334048220810889,0.8132498371071661,0.0
35201713,-1.0206737404004256,-0.8001567347296688,0.4008971040429982,-0.2167360227652514,0.0
35201714,1.04442690963811,0.7336187410978334,-0.6378320542259781,1.3032773045971315,0.0
35201717,0.6972032213083594,2.3125439725702335,4.9238720481094935,-0.05257375426717148,0.0
35201718,-0.9926265472717763,-1.0452991697512155,0.3684554991094884,-0.322747944191039,0.0
35201719,-0.8010745959649757,-0.5423372712121916,0.8176520993344267,-0.5832207724611795,0.0
35201720,0.0668407786905356,-0.6028888537871441,0.22526659499208396,0.28701988744987267,0.0
35201721,1.751290983646155,0.5724311403414681,-0.783681293658376,0.9452052803588716,0.0
35201722,1.8420126240866712,1.1088891031201311,-0.6937881328622388,2.265686234078716,0.0
35201723,1.4564823396164661,-0.21188843390660733,-1.0324870541421194,1.2588313337345183,0.0
35201724,-0.5201229182870967,-0.3206619837203654,0.3473897103656435,-0.5460443777485973,0.0
35201725,-0.0756017090480729,1.294515049668172,-0.155613478712447,0.4977987150971016,0.0
35201726,-0.3187189014622415,-0.32188108085453077,0.48794219952609974,1.363452947965575,0.0
35201728,1.563638027661429,1.612345194760948,0.9469954188955118,1.984740102827149,0.0
35201730,-0.8282133394313835,-0.6475766725159802,0.4830971547600645,-0.6948498977110552,0.0
35201731,0.19843368797133787,0.12830102676974336,-0.10599611342412331,0.6487859031102073,0.0
35201732,-0.31184738915272475,-0.33306735631902595,-0.521223054642248,0.2093928838418968,0.0
35201734,-0.5664753938556003,-0.34818417802038787,0.15907450192604858,0.20170879264877667,0.0
35201735,4.09965729758222,-0.6056164766097551,-1.125323605224015,1.4028170285101313,0.0
35201736,4.346734640203795,1.079628370505337,-0.10998975441597987,1.8856367317058844,0.0
35201737,0.19294113650816538,0.5105058802671133,-0.4983436228484253,0.6777650461168006,0.0
35201738,-0.9622393383466868,-0.7107288162112327,0.42729547335977264,-0.14665970867182,0.0
35201739,-0.5903921614564074,-0.6574389264476741,-0.06962789975229965,-0.6983793326516017,0.0
35201740,-0.7899578603082293,-1.2305497281777784,-0.29667221435520646,-0.7099524909739044,0.0
35201741,-1.1878204043615048,-0.9328982659286337,-0.5614331770766211,-0.33947353148999343,0.0
35201744,0.15711877067325575,0.9846226968883052,0.8166561507791749,0.6896437132147849,0.0
35201748,1.007160495632903,0.6192355883944016,-0.03587075723259012,0.8153533902141515,0.0
35201749,-0.3853132997909883,-0.6802114626365237,0.949267044749324,-0.10184026092414782,0.0
35201750,-0.8109293790653138,-0.43839991380633997,0.3174273877965265,0.7435646563913807,0.0
35201751,-0.8997767846321048,-1.0222025150332534,0.30573949923243054,-0.19203210475756205,0.0
35201752,-0.6424573321460362,-0.7179433727731928,0.28293863528279467,-0.642951211939333,0.0
35201753,-1.257103139694607,-0.37007729435618597,0.25212476888742275,-0.20528860316505174,0.0
35201754,-0.5695078393197031,-0.7647567857807238,0.5845640786825782,-0.1825640130579515,0.0
35201755,-0.22342252353773562,-1.0757576529988935,0.3780813841094252,-0.10210627222514203,0.0
35201756,0.07620548990906305,-0.5019149583421304,0.6594675178579295,0.39108172085562887,0.0
35201757,-0.5964601181133697,-0.2892315198452716,-0.1321801203117542,0.06609546966104199,0.0
35201758,-0.6765012688847784,-0.8141538807396845,-0.18924683220791372,0.43020704444890173,0.0
35201759,-0.9143335606093039,-0.5235771950026799,-0.8015436378359563,-0.34978974812751323,0.0
35201760,-0.9353549374103516,-0.6870856456229978,0.3729946889451459,0.08439291733953858,0.0
35201761,-0.8680724058918298,-1.118609109893111,0.03707591567566894,-0.35320670596341874,0.0
35201762,-0.1709053518375261,-0.7823424254710475,0.1934176232370168,0.07050657477603932,0.0
35201779,3.2354935309006754,0.47360189735671054,-1.1922678341358601,2.360722978042337,0.0
35201781,0.05169399747278609,0.6466838374283435,0.4737213425635898,0.7397766230180705,0.0
35201782,1.4643612575807974,-0.37362355478707404,0.5076740918530849,0.05261354623196485,0.0
35201783,0.8486319740097159,-0.7551103279238074,-0.37677461588297256,0.21675124698388865,0.0
35201784,0.27048493874149887,0.4138298604955862,-0.7553193837367723,2.290736102890809,0.0
35201785,1.2194804816812936,-0.08421046708311128,-0.41712732695622884,1.096722472426441,0.0
35201786,-0.5263870113405018,-0.6378000947676905,0.04026046168399443,0.22007939372349813,0.0
35201787,0.28081775862161495,-0.3411279674424973,0.08148602202314728,0.4207630622224695,0.0
35201788,-0.18619634221439724,-0.5768343208373952,0.44687897937513227,0.5107789565763695,0.0
35201789,1.9714166713427799,0.794584921207821,-0.9401954479856469,1.7175364322148161,0.0
35201790,1.4444165404329092,0.4268401562245103,0.5991949132419412,0.676802911078598,0.0
35201791,1.9768349026980878,0.7924757847617091,-0.8484253966314733,0.7959112010485516,0.0
35201792,0.2841176699578928,-0.7886993319766371,0.7296029790165793,0.049448536624033645,0.0
35201793,-0.6007078700691357,-0.1541294519922911,1.3886073292618661,0.508807779130102,0.0
35201802,-0.645184395488364,-0.7541744868539133,0.43731082309230557,-0.1362137944131998,0.0
35201803,-0.7630393672960122,-0.5068843604793613,-0.1255316284664611,0.1445534720551517,0.0
35201804,-0.6184809777728302,-0.925113480974698,0.08272942406560005,-0.41403617981766816,0.0
35201805,-1.0419598073990703,-0.9134590551737385,0.6595263363489946,0.03607580491134897,0.0
35201806,-1.2445174042584295,-0.8283548061610901,0.5905697276851951,-0.6863989443675861,0.0
35201807,-0.561629394298709,-0.5371944347047033,0.14943180233980646,-0.419673579394472,0.0
35201816,0.667817619031559,-0.7658586833659544,0.16645067077481085,0.6475917574122043,0.0
35201817,-0.15162800346318112,-0.8725074812358795,0.26977870727867914,0.6102994202636365,0.0
35201818,-0.12983165466552915,-0.48691539635658976,-0.0148401446349689,0.2799656963156044,0.0
35201819,-0.07728534257651888,-0.08698675606306584,0.05597858996015593,0.10052588647026822,0.0
35201820,-0.015157274804492242,-0.2435352702700651,-0.32999240225071114,0.14402849233401577,0.0
35201822,2.475204559837367,0.5940525042403986,-0.9586434145328164,0.9494711532987601,0.0
35201823,1.3022270942891738,-0.763448378126271,-0.3234050485835268,0.23817145287597696,0.0
35201824,0.7258590885322486,-0.6126127459945021,0.23385657405020635,0.34447018701217524,0.0
35201825,0.7269679525461904,-0.589841343671196,0.41811198379357767,1.0699646680065877,0.0
35201826,1.7334795206092548,0.37576451137633954,-0.4848915130887967,2.213186155724966,0.0
35201827,0.8559988924816583,-0.26503798442382365,0.29734013381129515,0.6609539209945858,0.0
35201828,0.13527119078290864,-0.7434417479347551,-0.38386512720844246,0.6023725388698394,0.0
35201829,0.18576433156208666,-0.7786066079282266,0.05590326987949858,0.41454984419285174,0.0
35201830,0.014637820853589598,0.024273956862246315,-0.4902363149404814,0.8041517367049488,0.0
35201831,-0.2601026305824116,-0.28625779304087595,0.24642607671139674,0.16150328044406861,0.0
35201832,0.47000455690000686,-0.2533706430797407,0.008478276541948021,0.5046741686267997,0.0
35201833,0.4839186064444576,-0.39954775923963876,-0.09195316375282755,0.2482607138009189,0.0
35201834,0.919056601341474,-0.11133403823738657,0.04182962893959377,0.2684671093203633,0.0
35201835,2.7321564112051364,0.49984017018266935,-0.7478313397591825,1.571094959781915,0.0
35201838,1.8644398154819934,1.2903595958513139,0.3037050127714942,1.1906403698828885,0.0
35201839,0.1076328142903261,-0.6830737015013812,-0.691434014826664,0.5048337006329359,0.0
35201840,0.11153956053094202,-0.798711789609391,-0.019678887728953,0.761262117444147,0.0
35201841,1.9015488949346135,1.669090170912959,1.1156345946811401,-0.5749670094162944,0.0
35201842,0.5534720815983751,-0.5968961515027039,-0.29401654662505783,0.7369125335312973,0.0
35201843,0.26174085856726,0.2143261546953102,-0.5789564755345182,0.9552379265010871,0.0
35201844,0.8189910299945,-0.8512060927837722,-0.009476728267414344,0.4380862757625166,0.0
35201845,0.1710284582138703,-0.5231501830010046,-0.23512211053782184,0.328455424294119,0.0
35201846,-0.25563544161063856,-0.1662238640451425,0.11665217602959603,0.3659248214561336,0.0
35201847,0.24735063809030333,-1.0087769825182045,-0.018010632414165118,-0.08445931078469571,0.0
35201848,-0.04010390959428739,-0.05103505067664928,-0.05889542609163199,0.7773388062804392,0.0
35201849,0.20261910836846886,0.4085288188036447,-0.8021301624229352,2.6177383624066644,0.0
35201850,0.62635806630829,-0.8021124946608071,0.4378306466772304,0.7649727598800038,0.0
35201851,0.3101262737703076,1.1483113223221215,-0.4371022121971205,1.6057186040709779,0.0
35201852,1.5709146686918247,-0.7544441531647845,0.6710989478323989,0.7708858985773828,0.0
35201853,6.341747378681583,-0.6979344936126526,-1.21200580500729,1.9731450637897936,0.0
35201854,4.169657090840234,-0.523039548048974,-1.5520549271600206,1.8761301346888808,0.0
35201855,2.010906733469824,-0.9950438865209402,-0.01835763813389213,1.5147445113267173,0.0
35201856,2.9464122826914374,1.8903852152849985,1.299780652545924,0.5986223704163007,0.0
35201857,2.7161651855848206,0.0443885962077388,-0.0029862450399051194,2.985729557453469,0.0
35201858,0.3921411328015536,-0.3159599923929709,-0.035775402197464695,1.232064466003533,0.0
35201859,0.2973594764565277,-0.9017222563027203,-0.3301321620121517,1.1390987814764097,0.0
35201860,0.11562109888359785,-0.5597891654856627,-0.08110125614045814,1.7571782120540311,0.0
35201861,0.6738313567866472,-1.044674431687518,0.3881137228028262,0.6131978150297974,0.0
35201862,0.13255399480149163,-0.11466539754367583,-0.3302819718869293,1.337439104475686,0.0
35201863,1.4343378135359526,-0.46328097650963995,0.17050662006246042,1.5021524023603785,0.0
35201864,0.8404167707417926,-0.1490914180297474,-0.11560226890874481,2.0652643986556587,0.0
35201868,1.5370793122414794,-0.444890288486582,-0.20235136992499514,1.7525860428292055,0.0
35201869,1.0515488640759505,-0.20302251392402823,0.8764295865457925,2.5997198693536427,0.0
35201872,1.609773928359933,-0.39502337993190245,0.7272592198852984,1.4220043340006447,0.0
35201874,2.6560486267289627,-0.28098154213753945,-0.008970370220931029,1.9713717339582806,0.0
35201875,1.1319965465193502,0.011394633252080233,-0.08027778202205006,1.3063227236732966,0.0
35201876,0.8972934985936806,0.0720404292273003,-0.7282751162809527,2.6390359718531826,0.0
35201877,0.12028703953422071,-0.50391075654252,0.2999840794334793,0.1872315526317308,0.0
35201879,0.66800262122792,-0.8026277012495348,-0.05133481135711857,0.2368994015685229,0.0
35201880,-0.6869163272104324,-0.8335746362944891,0.9528668221462686,-0.08680223663222464,0.0
35201881,0.6274489531699612,-0.598768228786481,0.4350469231144621,-0.06316300910156153,0.0
35201882,0.20371926940884946,-0.22678805984905315,0.3583711066889204,0.5240607138128862,0.0
35201883,1.6592776883742573,0.2563544904033309,-0.4766040695084817,2.430539911328561,0.0
35201884,1.570549292155604,0.028436270125726845,0.3979427059626781,1.5767374303926442,0.0
35201885,1.8884177772974293,-0.35311313438366676,0.35823340999232617,1.8918889730135904,0.0
35201886,0.42927936174412384,-0.389100075692758,-0.2891282384246913,2.680596517052092,0.0
35201887,1.5636061446630716,-0.32729689183479216,0.16626221414004105,1.97073213014894,0.0
35201888,2.1289402348169277,0.22404561726881808,-0.24289981417204054,2.7064886099289436,0.0
35201889,0.8869509920268114,0.17112489878155657,-0.02747719723457681,1.976104654682001,0.0
35201890,1.1988055641675086,-0.04811543741718477,0.11941567713212908,1.0933257956460325,0.0
35201892,1.837487412189195,0.6052823271671393,-1.06504296920101,2.8203702125266914,0.0
35201893,0.6618995184084708,0.05337992111731557,-0.4191417707448296,2.2942783019550324,0.0
35201894,0.8642249212504197,-0.22677904577156502,0.24548330695065235,1.8154516043810334,0.0
35201895,0.44631976769576864,-0.65751317318999,0.085165035347544,0.6989783147146402,0.0
35201896,1.3454085499654054,-0.4981186768854733,0.7510700995960784,1.3427275539493493,0.0
35201900,0.8071156250618093,-0.09257526233205791,-0.20673468851864488,1.626278397585405,0.0
35201901,0.7790083056381686,-0.5382515375273107,-0.23467561356935918,1.344870732181222,0.0
35201902,2.0102217424317983,0.40197130301692097,-0.39653244200906046,1.6487214732358928,0.0
35201903,1.7937717203720729,0.21031176762836237,-0.8195565547159389,1.5213629875037642,0.0
35201904,0.973521832980421,-0.5700474493770699,-0.1920150892523474,1.7812850604550023,0.0
35201905,1.018021539647332,0.2727383858807727,-0.6856240810941951,1.5621899641921146,0.0
35201906,1.2481873226258473,-0.6825639883120723,-0.3200613544420295,0.38105597981713146,0.0
35201907,0.34904965106128283,-0.37675694189453535,0.5427450540755614,1.0274326482680185,0.0
35201908,0.4610606944298273,-0.838416940430075,0.298942735716379,1.0426955420074049,0.0
35201909,0.4681555812049724,-0.46419620934836764,0.6347557178179071,-0.8841883423427467,0.0
35201912,6.841107626117437,1.4597862967924111,-0.6862926721517388,1.8044603437082232,0.0
35201913,0.018668882573378946,-0.8565174795733222,0.7128423447068762,0.6636820798089761,0.0
35201914,0.17219861838429973,-0.38109084025251416,1.060140721353232,0.7637457267242116,0.0
35201915,0.8159757784703449,-0.440446779782923,0.7004394123594562,0.6689752394344929,0.0
35201919,1.0979040301192082,-0.3180896806823631,-0.6890545725180012,0.48653537091620414,0.0
35201920,0.1135607731109744,0.14112853411480852,-0.18384721390068362,1.0252263421275243,0.0
35201935,0.0671497509956997,-0.8423233689277084,-0.11865945632733452,-0.41512514548513957,0.0
35201936,0.02244899110940403,-0.5579526773085859,-0.45806661561741135,0.05112232787072035,0.0
35201937,0.36548019907485546,-0.6054687523043865,0.5055323467009861,-0.5231893064562053,0.0
35201938,0.4328765555236959,-0.8573823019677127,0.28547370507101105,-0.2078023560266402,0.0
35201939,0.08431379942175099,-0.6741283726203627,0.2796049136606944,0.1001692607910402,0.0
35201940,0.45508792486114513,-0.5286222073215223,0.10350218897229843,-0.1436042726004586,0.0
35201950,-0.10063015767023004,-0.37163371262126765,1.3087909712727648,0.18509348179138874,0.0
35201951,0.08441534414347826,-0.74416927276647,1.0743575239804237,-0.15916029106930996,0.0
35201952,0.35014320412827143,-0.402878077187885,0.7467287474083318,-0.39157254386117035,0.0
35201953,-0.06756017202585976,-0.7046221544582908,0.6065490537006357,0.15837649520930103,0.0
35201955,2.7130097844974213,1.0704614400024761,3.105482754545566,0.4873188569218929,0.0
35201958,0.867648133878892,0.92026675150389,-0.5557013659683577,1.0223287300608583,0.0
35201959,1.3562898947363577,0.6653970243132501,-0.2007376701318983,1.9860748273473139,0.0
35201960,1.2930662551346606,0.950100667144395,-1.1973716956024194,2.4219480145528265,0.0
35201961,0.8760275966862915,0.5498899322341484,0.5118691334836537,0.6481222609270652,0.0
35201962,1.1430004707211745,-0.5453822394320007,0.4125172797791439,0.9287433480155901,0.0
35201963,0.0649641928283821,-0.6032201831571657,0.3269593363074944,-0.510879276674298,0.0
35201964,1.3982916962191967,-0.750575274463556,-0.33954249504786616,0.5768636201629391,0.0
35201965,-0.08098556682018414,-0.8288864773798327,0.35878949681825334,-0.20869151061900904,0.0
35201966,-0.10838419896395372,-0.5454363164074095,1.1998750261977178,0.5138343740204373,0.0
35201967,0.29934891728474294,-0.6839875011366294,1.1961767864448691,-0.6109501921846666,0.0
35201968,2.4707692403240498,-0.5288119773531792,0.0631270081585597,0.7630925151513308,0.0
35201969,0.9955500022577894,-1.0278314685550667,1.0308298462644823,0.10244122318298139,0.0
35201970,1.0963263981606028,-1.1405364677362708,0.33492013267413984,2.044966962381046,0.0
35201971,0.8553954375713798,-0.643668037911928,-0.44449538115771997,1.4310039455740757,0.0
35201972,2.2110703391043387,-0.46273247679556884,-0.08784704347585395,1.2245869881264397,0.0
35201973,2.342307024048307,-0.5825933712017306,-0.5680331009457811,1.6306543931176138,0.0
35201976,0.5470811951498554,-0.5006804559009336,0.13647633789346594,1.3023011984713628,0.0
35201977,3.2751980816832416,-0.04806101386518946,-0.39831788234583787,1.9994802706537924,0.0
35201979,0.9240816208566177,-0.865651173825475,0.8136951078929031,-0.026385098160345177,0.0
35201983,0.9426593404365683,-0.5102728836014614,0.563372924984279,1.3643385929049958,0.0
35201984,4.071022320728816,-0.45753545973146076,-0.717884474632072,1.5941403532346499,0.0
35201985,0.7068813980989138,-0.538757412666224,0.825246228734201,1.8523284939869107,0.0
35201986,0.7440399756552009,-0.8881964186325423,0.11548208621893735,0.9266588042537529,0.0
35201987,0.6590982707264122,-0.77427031259326,0.35471008816067323,1.0383515452323904,0.0
35201988,0.36530128757447133,-0.8357349007038533,-0.0721938629650703,0.1291045343083195,0.0
35201989,1.4780156225520498,1.019461593310291,-0.6754981406127436,2.09786271308048,0.0
35201992,1.1040458192605067,0.267073301078615,-0.5377510657626701,1.4278632038912988,0.0
35201993,0.21106731018802172,0.40517799651930314,-0.9943565329409192,2.225265387557807,0.0
35201996,1.1018643810175295,-1.0683917485547434,1.0160168153182327,1.2144866312712321,0.0
35201997,0.811722818090399,-0.9337013869733366,1.3550973739993382,0.4687971004071671,0.0
35201998,0.8633363748157938,-1.1420208305207544,0.7185641158984096,1.0512012866642222,0.0
